record_id,source_type,supplier_tier,industry_sector,country,country_iso3,grid_emission_factor,renewable_energy_pct,energy_kwh_monthly,fuel_litres_monthly,production_qty_units,transport_mode,distance_km,shipment_weight_t,material_type,material_qty_kg,material_ef_kgco2e_kg,transport_ef_kgco2e_tonne_km,energy_co2e_kg,fuel_co2e_kg,material_co2e_kg,transport_co2e_kg,co2e_kg
1716,SYNTHETIC,3,Food Processing,Brazil,BRA,0.08,28.79,1038.22,0.0,13724.1,air_freight,1314.1,10.979,glass,9261.51,0.85,0.602,65.1229,0.0,7872.2863,8685.2639,16195.1786
1393,SYNTHETIC,2,Chemical Processing,United Kingdom,GBR,0.207,,5654.11,1350.24,6203.8,road_diesel,4802.7,4.963,plastic_pp,9834.85,1.65,0.1033,805.6244,3632.1445,16227.4959,2462.2364,22972.323
1825,SYNTHETIC,3,Plastics Manufacturing,France,FRA,0.056,32.34,1620.12,1793.62,6161.2,sea_bulk,4498.4,4.929,chemicals_general,6145.48,2.2,0.012,71.8659,4824.851,13520.0598,266.0704,17812.1011
1820,SYNTHETIC,3,Electronics Assembly,South Korea,KOR,0.435,52.93,628.89,0.0,3086.2,sea_bulk,4389.1,2.469,plastic_pet,5159.56,3.1,0.012,135.4314,0.0,15994.6443,130.0389,15887.6898
1668,SYNTHETIC,3,Plastics Manufacturing,France,FRA,0.056,23.67,1488.94,790.24,3020.7,inland_waterway,3672.6,2.417,chemicals_general,5480.17,2.2,0.031,70.6922,2125.7559,12056.3778,275.1294,15325.0932
1975,SYNTHETIC,3,Semiconductor Fabrication,South Africa,ZAF,0.89,28.3,4532.15,0.0,8150.2,rail_freight,671.0,6.52,chemicals_general,6492.33,2.2,0.028,2917.6932,0.0,14283.1211,122.4925,18317.9658
173,SYNTHETIC,1,Automotive Manufacturing,United States,USA,0.386,39.07,1284.61,,8643.0,sea_bulk,3952.1,6.914,aluminium,14736.59,8.24,0.012,312.161,0.0,121429.4826,327.9159,122732.8239
1554,SYNTHETIC,3,Agricultural Commodities,Vietnam,VNM,0.59,30.84,750.22,0.0,1944.1,sea_container,3812.5,1.555,cotton_fabric,862.97,8.0,0.016,310.7572,0.0,6903.7996,94.8729,7440.6914
685,SYNTHETIC,2,Automotive Manufacturing,Mexico,MEX,0.42,50.96,2224.55,170.57,3007.2,sea_bulk,5628.8,2.406,plastic_pp,4208.42,1.65,0.012,480.8611,458.8351,6943.9001,162.5001,8228.0352
1697,SYNTHETIC,3,Steel & Metals,Turkey,TUR,0.445,,8047.4,978.15,710.2,inland_waterway,4412.6,0.568,steel,1289.03,1.85,0.031,2742.5316,2631.2307,2384.7005,77.7143,7913.0106
530,SYNTHETIC,1,Renewable Energy Components,France,FRA,0.056,38.55,1173.04,0.0,1710.3,rail_freight,5043.7,1.368,steel,1683.4,1.85,0.028,49.4104,0.0,3114.2836,193.2274,3296.746
1515,SYNTHETIC,3,Plastics Manufacturing,China,CHN,0.581,15.27,1815.22,65.97,1382.0,road_diesel,2212.9,1.106,plastic_pp,1077.95,1.65,0.1033,899.1049,177.4467,1778.6228,252.7257,3312.7869
1845,SYNTHETIC,3,Plastics Manufacturing,Saudi Arabia,SAU,0.74,42.38,1633.71,273.65,5180.2,inland_waterway,166.7,4.144,chemicals_general,5224.37,2.2,0.031,710.4756,736.118,11493.6149,21.4183,11879.1821
929,SYNTHETIC,2,Agricultural Commodities,Germany,DEU,0.385,14.97,602.11,0.0,4419.3,air_freight,1654.3,3.535,cotton_fabric,7318.83,8.0,0.602,198.9109,0.0,58550.6449,3520.9385,60065.6859
893,SYNTHETIC,2,Semiconductor Fabrication,China,CHN,0.581,,8004.29,0.0,5387.9,road_electric,508.5,4.31,copper,6718.89,3.17,0.021,1294.1101,0.0,21298.8743,46.0257,22741.8415
450,SYNTHETIC,1,Chemical Processing,South Korea,KOR,0.435,36.08,6333.64,1051.18,6678.8,sea_bulk,2613.6,5.343,glass,3044.35,0.85,0.012,1806.7929,2827.6761,2587.6964,167.5763,7581.3378
1608,SYNTHETIC,3,Packaging Materials,Japan,JPN,0.47,13.76,1368.65,0.0,4139.1,sea_container,11614.4,3.311,plastic_pet,5348.6,3.1,0.016,558.5044,0.0,16580.6697,615.3356,17652.8433
1953,SYNTHETIC,3,Pharmaceutical Manufacturing,Germany,DEU,0.385,26.77,2000.76,0.0,5705.0,road_diesel,1006.4,4.564,glass,11857.95,0.85,0.1033,574.7742,0.0,10079.256,474.4946,10733.4419
1933,SYNTHETIC,3,Pharmaceutical Manufacturing,United States,USA,0.386,29.33,3187.06,0.0,3069.4,road_diesel,5401.0,2.455,plastic_pet,3040.29,3.1,0.1033,888.0994,0.0,9424.8912,1369.9787,11939.4125
520,SYNTHETIC,1,Food Processing,United States,USA,0.386,66.28,890.63,0.0,7672.9,inland_waterway,3343.1,6.138,cardboard,9613.13,0.89,0.031,127.7181,0.0,8555.6876,636.1497,9287.4821
1134,SYNTHETIC,2,Electronics Assembly,Vietnam,VNM,0.59,42.65,962.73,0.0,4422.1,air_freight,153.4,3.538,copper,6587.1,3.17,0.602,333.9639,0.0,20881.1121,326.7541,22122.7507
637,SYNTHETIC,2,Construction Materials,Saudi Arabia,SAU,0.74,41.99,2797.49,0.0,5843.4,sea_bulk,420.6,4.675,steel,5766.06,1.85,0.012,1224.4604,0.0,10667.2173,23.5932,11744.4587
283,SYNTHETIC,1,Semiconductor Fabrication,Brazil,BRA,0.08,17.99,8671.32,0.0,4647.7,inland_waterway,748.4,3.718,copper,7112.9,3.17,0.031,600.089,0.0,22547.8851,86.264,24403.4753
456,SYNTHETIC,1,Chemical Processing,South Africa,ZAF,0.89,57.82,3570.46,460.6,9808.6,sea_bulk,1065.5,7.847,chemicals_general,13510.48,2.2,0.012,1381.5861,1239.0133,29723.0532,100.3261,30787.2639
487,SYNTHETIC,1,Construction Materials,Turkey,TUR,0.445,40.36,3731.9,1012.72,5584.6,inland_waterway,1530.8,4.468,concrete,5010.24,0.13,0.031,1020.5731,2724.2135,651.3309,212.0085,4575.2641
1922,SYNTHETIC,3,Logistics & Freight,United States,USA,0.386,26.89,280.49,815.36,5265.3,inland_waterway,2598.0,4.212,cardboard,7756.12,0.89,0.031,80.6646,2193.3104,6902.9507,339.247,9286.8199
1915,SYNTHETIC,3,Semiconductor Fabrication,South Korea,KOR,0.435,19.76,5976.23,0.0,2712.3,rail_freight,1324.8,2.17,chemicals_general,1612.47,2.2,0.028,2109.4882,0.0,3547.437,80.4868,5400.6706
1985,SYNTHETIC,3,Mining & Raw Materials,United States,USA,0.386,44.12,8210.24,,7593.7,road_electric,86.1,6.075,copper,11428.45,3.17,0.021,1843.2763,808.1189,36228.1766,10.981,38567.0418
1152,SYNTHETIC,2,Packaging Materials,Vietnam,VNM,0.59,19.18,2141.77,0.0,1918.6,sea_bulk,1972.5,1.535,glass,3357.9,0.85,0.012,1029.532,0.0,2854.2153,36.3308,3990.1054
1951,SYNTHETIC,3,Construction Materials,France,FRA,0.056,5.65,2199.64,543.73,8356.9,road_electric,1493.4,6.685,steel,6971.08,1.85,0.021,118.7038,1462.6458,12896.5038,209.6645,15906.5074
75,SYNTHETIC,1,Mining & Raw Materials,Brazil,BRA,0.08,36.01,7034.04,2019.14,3932.8,sea_bulk,1062.9,3.146,chemicals_general,1068.56,2.2,0.012,410.7451,5431.4876,2350.834,40.1312,8546.9138
1079,SYNTHETIC,2,Textiles & Apparel,Vietnam,VNM,0.59,21.55,1204.27,0.0,3838.8,sea_container,1508.3,3.071,cotton_fabric,4941.5,8.0,0.016,562.5996,0.0,39532.0293,74.1148,38509.4192
175,SYNTHETIC,1,Mining & Raw Materials,Australia,AUS,0.66,,5193.67,0.0,8281.0,sea_bulk,3841.6,6.625,copper,8435.95,3.17,0.012,2249.455,0.0,26741.9595,305.3984,30129.8612
1557,SYNTHETIC,3,Chemical Processing,France,FRA,0.056,12.42,2918.29,0.0,7641.7,road_diesel,3170.8,6.113,chemicals_general,11033.98,2.2,0.1033,150.3783,0.0,24274.7485,2002.3759,24769.1886
167,SYNTHETIC,1,Steel & Metals,United Kingdom,GBR,0.207,17.74,7675.13,493.75,3542.3,sea_container,4612.9,2.834,steel,3097.9,1.85,0.016,1334.1006,1328.1836,5731.1062,209.1549,8831.8717
1089,SYNTHETIC,2,Renewable Energy Components,Germany,DEU,0.385,19.09,2597.49,,3990.7,road_electric,403.6,3.193,lithium_battery,972.02,75.0,0.021,819.003,0.0,72901.4396,27.0618,71491.2703
554,SYNTHETIC,1,Semiconductor Fabrication,South Africa,ZAF,0.89,16.8,5803.95,0.0,5118.1,rail_freight,7305.6,4.094,copper,10928.13,3.17,0.028,4317.2811,0.0,34642.1623,837.5483,39515.2649
445,SYNTHETIC,1,Agricultural Commodities,Germany,DEU,0.385,41.87,757.41,335.0,4642.2,sea_bulk,1678.7,3.714,cotton_fabric,5451.67,8.0,0.012,175.8384,901.1541,43613.3424,74.8117,45485.3608
1276,SYNTHETIC,2,Agricultural Commodities,India,IND,0.7082,84.49,513.48,136.28,3159.1,road_diesel,1316.9,2.527,cotton_fabric,4921.14,8.0,0.1033,65.0651,366.6028,39369.1545,343.8096,40547.3325
1587,SYNTHETIC,3,Pharmaceutical Manufacturing,Vietnam,VNM,0.59,27.63,1824.45,0.0,1281.8,road_diesel,3531.4,1.025,plastic_pet,1470.87,3.1,0.1033,789.0665,0.0,4559.707,374.07,5648.8469
1621,SYNTHETIC,3,Steel & Metals,South Africa,ZAF,0.89,17.92,3343.3,462.05,9260.1,sea_container,4018.1,7.408,copper,11725.59,3.17,0.016,2454.2519,1242.9221,37170.1062,476.2639,39890.5462
1926,SYNTHETIC,3,Agricultural Commodities,United Kingdom,GBR,0.207,64.62,464.74,653.68,2565.1,road_diesel,5302.0,2.052,cardboard,3859.0,0.89,0.1033,40.0428,1758.3968,3434.5089,1123.9022,6325.8781
511,SYNTHETIC,1,Electronics Assembly,United Kingdom,GBR,0.207,66.28,970.02,,6575.0,sea_bulk,8224.1,5.26,chemicals_general,8988.43,2.2,0.012,80.5655,0.0,19774.5568,519.1008,19673.5126
695,SYNTHETIC,2,Automotive Manufacturing,South Korea,KOR,0.435,17.59,3242.17,0.0,2913.9,sea_container,811.8,2.331,steel,2247.15,1.85,0.016,1173.6245,0.0,4157.2344,30.2772,5570.5968
1117,SYNTHETIC,2,Steel & Metals,United States,USA,0.386,,3386.2,0.0,892.0,road_diesel,3475.0,0.714,aluminium,1241.78,8.24,0.1033,1140.5582,0.0,10232.2341,256.1612,11541.3744
1947,SYNTHETIC,3,Textiles & Apparel,France,FRA,0.056,17.06,629.06,0.0,2579.8,road_electric,1116.1,2.064,plastic_pet,3775.06,3.1,0.021,31.3632,0.0,11702.6765,48.371,12639.9649
793,SYNTHETIC,2,Chemical Processing,United Kingdom,GBR,0.207,10.81,2956.8,668.59,7672.0,sea_bulk,3294.1,6.138,glass,7685.81,0.85,0.012,552.286,1798.4987,6532.9423,242.6168,8209.8169
883,SYNTHETIC,2,Automotive Manufacturing,Germany,DEU,0.385,20.13,2907.05,154.51,3214.8,air_freight,1563.0,2.572,aluminium,5609.33,8.24,0.602,905.5913,415.6191,46220.8914,2419.9694,49415.8048
1326,SYNTHETIC,2,Logistics & Freight,India,IND,0.7082,39.38,449.92,115.37,4698.8,road_diesel,6743.9,3.759,plastic_pp,2051.12,1.65,0.1033,196.6963,310.3471,3384.355,2618.6868,6733.5423
795,SYNTHETIC,2,Automotive Manufacturing,China,CHN,0.581,11.72,1182.42,3864.25,4663.0,road_electric,1339.7,3.73,plastic_pp,7235.04,1.65,0.021,609.2511,10394.8312,11937.8229,104.9505,23379.1512
1857,SYNTHETIC,3,Construction Materials,Brazil,BRA,0.08,53.73,2741.67,1618.92,5697.2,road_diesel,,4.558,concrete,7304.19,0.13,0.1033,130.948,4354.8959,949.5453,115.1682,5350.4817
1768,SYNTHETIC,3,Agricultural Commodities,Brazil,BRA,0.08,25.36,567.16,939.99,7965.5,rail_freight,694.7,6.372,cardboard,3541.4,0.89,0.028,36.7431,2528.573,3151.8497,123.9509,6181.7737
1192,SYNTHETIC,2,Textiles & Apparel,Australia,AUS,0.66,24.81,891.6,0.0,5009.0,sea_bulk,1755.9,4.007,cotton_fabric,8560.16,8.0,0.012,446.8663,0.0,68481.3054,84.4322,69462.7162
689,SYNTHETIC,2,Textiles & Apparel,Brazil,BRA,0.08,26.47,984.97,0.0,4205.6,air_freight,145.0,3.364,cotton_fabric,6849.26,8.0,0.602,63.1548,0.0,54794.1066,293.5953,52658.2574
1643,SYNTHETIC,3,Packaging Materials,South Africa,ZAF,0.89,38.77,1504.65,0.0,8574.3,inland_waterway,472.4,6.859,cardboard,11133.32,0.89,0.031,831.6458,0.0,9908.6587,100.4447,11406.0336
1399,SYNTHETIC,2,Food Processing,Brazil,BRA,0.08,43.47,1184.07,0.0,7940.9,sea_bulk,916.2,6.353,cardboard,13936.63,0.89,0.012,63.8426,0.0,12403.5965,69.8462,12955.5468
1345,SYNTHETIC,2,Textiles & Apparel,China,CHN,0.581,18.95,922.93,0.0,6167.7,sea_container,561.2,4.934,plastic_pet,11370.55,3.1,0.016,438.1164,0.0,35248.6928,44.3087,35358.6208
426,SYNTHETIC,1,Food Processing,United States,USA,0.386,15.3,1627.91,0.0,6242.2,inland_waterway,741.5,4.994,glass,4495.13,0.85,0.031,537.2404,0.0,3820.8585,114.7828,4162.0866
319,SYNTHETIC,1,Textiles & Apparel,Saudi Arabia,SAU,0.74,22.13,972.43,0.0,5721.6,sea_bulk,161.1,4.577,cotton_fabric,9595.17,8.0,0.012,564.6355,0.0,76761.3898,8.8469,77056.203
233,SYNTHETIC,1,Renewable Energy Components,Vietnam,VNM,0.59,28.31,1624.55,0.0,918.6,air_freight,4128.7,0.735,lithium_battery,989.17,75.0,0.602,696.3649,0.0,74187.5186,1826.5419,76779.9039
1211,SYNTHETIC,2,Renewable Energy Components,Mexico,MEX,0.42,15.52,1819.72,,6403.6,air_freight,3985.3,5.123,aluminium,9642.12,8.24,0.602,651.3027,0.0,79451.079,12290.5339,93481.4823
1650,SYNTHETIC,3,Pharmaceutical Manufacturing,Japan,JPN,0.47,,4089.3,0.0,7469.6,road_electric,519.2,5.976,glass,12933.56,0.85,0.021,1692.9093,0.0,10993.5282,65.152,12805.712
1403,SYNTHETIC,3,Food Processing,United States,USA,0.386,25.03,1650.57,0.0,4400.6,inland_waterway,3080.6,3.52,plastic_pet,8100.64,3.1,0.031,485.906,0.0,25111.991,336.1999,25324.8795
1994,SYNTHETIC,3,Semiconductor Fabrication,India,IND,0.7082,17.38,8147.48,0.0,2736.7,inland_waterway,213.4,2.189,copper,3104.41,3.17,0.031,4795.5287,0.0,9840.9745,14.4843,14422.509
1785,SYNTHETIC,3,Plastics Manufacturing,South Africa,ZAF,0.89,28.42,1819.92,,6946.7,road_electric,434.6,5.557,plastic_pet,4882.63,3.1,0.021,1169.7837,1056.0525,15136.1496,50.7228,18177.1704
327,SYNTHETIC,1,Pharmaceutical Manufacturing,Vietnam,VNM,0.59,7.79,3821.67,0.0,2769.2,sea_container,816.6,2.215,glass,1892.43,0.85,0.016,2085.0456,0.0,1608.5687,28.9432,3755.039
1239,SYNTHETIC,2,Logistics & Freight,Brazil,BRA,0.08,30.35,317.63,332.69,6802.1,sea_container,957.3,5.442,plastic_pp,6545.0,1.65,0.016,19.6263,894.9238,10799.2425,83.3492,11503.6336
1187,SYNTHETIC,2,Construction Materials,Mexico,MEX,0.42,10.14,2598.7,95.27,3064.3,inland_waterway,2358.8,2.451,steel,3782.38,1.85,0.031,986.0143,256.2833,6997.3991,179.2595,8430.0165
763,SYNTHETIC,2,Plastics Manufacturing,Turkey,TUR,0.445,76.81,1337.97,469.01,3200.0,rail_freight,3051.2,2.56,chemicals_general,3976.4,2.2,0.028,158.6478,1261.6472,8748.074,218.7116,10357.8281
634,SYNTHETIC,2,Plastics Manufacturing,United Kingdom,GBR,0.207,,1132.12,1446.89,7381.2,sea_bulk,769.6,5.905,plastic_pet,15162.74,3.1,0.012,144.5809,3892.1338,47004.4964,54.5331,53699.0066
1247,SYNTHETIC,2,Renewable Energy Components,United Kingdom,GBR,0.207,31.37,1586.58,0.0,3666.1,air_freight,1675.2,2.933,aluminium,3119.82,8.24,0.602,235.348,0.0,25707.336,2957.8056,28176.6798
1823,SYNTHETIC,3,Textiles & Apparel,France,FRA,0.056,18.95,673.05,0.0,5577.5,road_diesel,994.0,4.462,plastic_pet,5528.16,3.1,0.1033,33.0985,0.0,17137.3053,458.1793,16502.1698
137,SYNTHETIC,1,Mining & Raw Materials,Turkey,TUR,0.445,31.01,6205.75,2094.22,4368.3,rail_freight,1663.2,3.495,chemicals_general,3924.53,2.2,0.028,1943.6498,5633.4392,8633.9656,162.7441,16235.9272
1827,SYNTHETIC,3,Chemical Processing,South Africa,ZAF,0.89,14.41,5417.15,368.04,8788.5,sea_container,4477.3,7.031,chemicals_general,11232.74,2.2,0.016,4141.9241,990.0354,24712.0181,503.6592,29002.9614
1356,SYNTHETIC,2,Packaging Materials,Australia,AUS,0.66,35.42,1322.08,0.0,6852.7,rail_freight,263.5,5.482,cardboard,7386.41,0.89,0.028,572.9033,0.0,6573.9093,40.4402,6970.6162
612,SYNTHETIC,2,Chemical Processing,Vietnam,VNM,0.59,54.92,4926.03,0.0,6019.9,road_electric,,4.816,plastic_pp,10293.96,1.65,0.021,1364.2116,0.0,16985.0362,91.4488,18550.0956
1063,SYNTHETIC,2,Steel & Metals,Saudi Arabia,SAU,0.74,19.77,6814.18,452.11,1082.6,road_electric,134.0,0.866,aluminium,717.28,8.24,0.021,4072.6017,1216.1717,5910.3703,2.437,11450.6472
1038,SYNTHETIC,2,Semiconductor Fabrication,South Korea,KOR,0.435,54.32,4839.48,0.0,3300.2,rail_freight,1979.8,2.64,chemicals_general,4268.16,2.2,0.028,1014.2389,0.0,9389.9628,146.3549,11010.9634
1453,SYNTHETIC,3,Agricultural Commodities,Brazil,BRA,0.08,,589.05,176.37,10100.9,inland_waterway,1952.4,8.081,cotton_fabric,11733.87,8.0,0.031,22.3641,474.4417,93870.9214,489.0902,99431.0579
717,SYNTHETIC,2,Food Processing,China,CHN,0.581,29.01,943.87,0.0,5377.6,air_freight,4453.1,4.302,plastic_pet,10830.47,3.1,0.602,394.7814,0.0,33574.4579,11532.9515,45991.1664
1517,SYNTHETIC,3,Automotive Manufacturing,United States,USA,0.386,27.89,1551.01,1818.87,6475.8,sea_bulk,50.0,5.181,rubber,3879.61,3.85,0.012,440.3731,4892.7536,14936.5064,3.1084,20368.2861
1851,SYNTHETIC,3,Agricultural Commodities,United Kingdom,GBR,0.207,34.05,606.6,,2506.8,road_diesel,2350.2,2.005,wood_timber,2840.54,0.46,0.1033,86.9438,6141.6127,1306.6469,486.8724,8182.8979
145,SYNTHETIC,1,Packaging Materials,Vietnam,VNM,0.59,34.89,777.64,,5584.5,sea_container,1903.3,4.468,cardboard,7440.47,0.89,0.016,304.1579,0.0,6622.0213,136.0529,7238.8293
396,SYNTHETIC,1,Pharmaceutical Manufacturing,Turkey,TUR,0.445,27.54,3728.96,0.0,1862.2,sea_bulk,1650.7,1.49,chemicals_general,373.55,2.2,0.012,1222.9055,0.0,821.8197,29.5092,2141.9853
1372,SYNTHETIC,2,Automotive Manufacturing,Australia,AUS,0.66,24.12,1354.27,1134.55,7116.9,rail_freight,2562.5,5.694,steel,8765.41,1.85,0.028,684.72,3051.929,16216.0053,408.5073,20665.1925
1093,SYNTHETIC,2,Steel & Metals,China,CHN,0.581,12.02,2552.3,164.59,3440.1,road_electric,778.3,2.752,aluminium,4580.38,8.24,0.021,1310.8256,442.7476,37742.2974,44.9794,38860.1702
821,SYNTHETIC,2,Food Processing,South Africa,ZAF,0.89,31.02,1153.6,0.0,3144.0,road_electric,1799.9,2.515,glass,6159.65,0.85,0.021,715.381,0.0,5235.7023,95.0681,6025.5076
1703,SYNTHETIC,3,Logistics & Freight,France,FRA,0.056,15.37,379.18,2039.47,5482.1,sea_container,1637.4,4.386,cardboard,1695.57,0.89,0.016,19.1361,5486.1701,1509.0609,114.8949,7121.6142
1059,SYNTHETIC,2,Pharmaceutical Manufacturing,China,CHN,0.581,33.03,2623.3,0.0,2910.3,sea_bulk,2106.6,2.328,plastic_pet,6715.14,3.1,0.012,1038.0598,0.0,20816.9194,58.8573,21748.4625
1113,SYNTHETIC,2,Packaging Materials,Saudi Arabia,SAU,0.74,19.78,1409.59,0.0,5257.7,sea_container,521.7,4.206,plastic_pet,4730.61,3.1,0.016,842.3837,0.0,14664.884,35.11,15402.7064
19,SYNTHETIC,1,Plastics Manufacturing,Germany,DEU,0.385,,2223.7,7.39,5565.7,sea_container,50.0,4.453,plastic_pet,7331.33,3.1,0.016,653.7308,19.8836,22727.1187,3.5621,22902.7284
1870,SYNTHETIC,3,Mining & Raw Materials,France,FRA,0.056,17.41,6431.96,0.0,4022.4,rail_freight,2919.0,3.218,concrete,3744.05,0.13,0.028,319.8863,0.0,486.7262,263.0097,1069.8233
1034,SYNTHETIC,2,Pharmaceutical Manufacturing,Brazil,BRA,0.08,22.55,3555.32,0.0,4326.2,road_electric,265.3,3.461,glass,5485.85,0.85,0.021,236.3195,0.0,4662.9752,19.2843,4913.3882
325,SYNTHETIC,1,Mining & Raw Materials,United Kingdom,GBR,0.207,,8567.39,528.05,4869.0,sea_container,4911.6,3.895,steel,5016.13,1.85,0.016,1509.1185,1420.4541,9279.8446,306.1071,12904.4412
1891,SYNTHETIC,3,Pharmaceutical Manufacturing,Japan,JPN,0.47,5.82,3920.99,0.0,3919.4,road_diesel,569.5,3.136,chemicals_general,4761.61,2.2,0.1033,1740.1433,0.0,10475.5461,184.448,11884.2808
1494,SYNTHETIC,3,Electronics Assembly,Mexico,MEX,0.42,28.37,1188.52,0.0,2993.2,sea_container,497.0,2.395,aluminium,3051.41,8.24,0.016,364.3122,0.0,25143.6439,19.0398,25644.5694
966,SYNTHETIC,2,Semiconductor Fabrication,Saudi Arabia,SAU,0.74,21.83,5721.13,,4408.7,sea_bulk,2461.9,3.527,chemicals_general,5622.05,2.2,0.012,3334.6072,0.0,12368.506,104.1932,15403.6603
783,SYNTHETIC,2,Electronics Assembly,Japan,JPN,0.47,17.43,892.3,0.0,3787.6,inland_waterway,2201.6,3.03,chemicals_general,2078.8,2.2,0.031,349.3852,0.0,4573.354,206.8045,5292.7077
228,SYNTHETIC,1,Semiconductor Fabrication,Australia,AUS,0.66,18.6,15789.87,0.0,8436.1,inland_waterway,5016.9,6.749,chemicals_general,9213.17,2.2,0.031,8542.1621,0.0,20268.9647,1049.6141,29811.5656
699,SYNTHETIC,2,Packaging Materials,Saudi Arabia,SAU,0.74,49.44,1109.46,0.0,6274.9,sea_container,2287.2,5.02,cardboard,6664.55,0.89,0.016,426.0832,0.0,5931.4471,183.7038,6173.8841
397,SYNTHETIC,1,Packaging Materials,South Korea,KOR,0.435,27.31,2078.29,0.0,5023.7,road_diesel,5260.0,4.019,plastic_pet,9840.93,3.1,0.1033,668.509,0.0,30506.8866,2183.7273,33906.5072
729,SYNTHETIC,2,Logistics & Freight,Brazil,BRA,0.08,14.73,54.78,301.25,4384.2,sea_container,278.8,3.507,plastic_pp,4616.17,1.65,0.016,3.8983,810.3574,7616.6765,15.6435,8329.9747
149,SYNTHETIC,1,Logistics & Freight,United Kingdom,GBR,0.207,55.02,377.13,1218.71,5333.9,rail_freight,1116.3,4.267,plastic_pp,4116.47,1.65,0.028,39.2641,3278.3333,6792.1687,133.3677,9969.7201
679,SYNTHETIC,2,Steel & Metals,China,CHN,0.581,29.0,8644.33,758.81,2901.3,sea_bulk,2557.5,2.321,aluminium,4925.9,8.24,0.012,3616.047,2041.2049,40589.3831,71.2322,49418.6153
1156,SYNTHETIC,2,Mining & Raw Materials,South Korea,KOR,0.435,76.47,6684.52,312.85,3668.9,road_electric,846.9,2.935,steel,8076.13,1.85,0.021,786.3515,841.5686,14940.8411,52.2017,16379.6344
1872,SYNTHETIC,3,Automotive Manufacturing,Turkey,TUR,0.445,8.48,2387.49,157.1,5159.6,road_electric,5961.3,4.128,plastic_pp,2520.38,1.65,0.021,976.3993,422.5919,4158.6207,516.7278,6014.9513
867,SYNTHETIC,2,Electronics Assembly,South Korea,KOR,0.435,38.61,328.46,0.0,4893.8,rail_freight,1270.8,3.915,copper,3497.36,3.17,0.028,90.2543,0.0,11086.62,139.3095,11065.7942
217,SYNTHETIC,1,Food Processing,Vietnam,VNM,0.59,49.69,1304.13,0.0,5721.7,rail_freight,960.0,4.577,cardboard,6558.69,0.89,0.028,400.0853,0.0,5837.2335,123.0393,6515.0691
1492,SYNTHETIC,3,Semiconductor Fabrication,Vietnam,VNM,0.59,33.6,7627.99,0.0,2518.4,rail_freight,279.1,2.015,chemicals_general,3306.03,2.2,0.028,3039.8013,0.0,7273.2593,15.7458,10470.2587
1610,SYNTHETIC,3,Automotive Manufacturing,Germany,DEU,0.385,27.17,1727.47,0.0,5182.7,air_freight,3928.1,4.146,plastic_pp,5244.99,1.65,0.602,493.7762,0.0,8654.2323,9804.6077,19028.6533
1516,SYNTHETIC,3,Textiles & Apparel,Australia,AUS,0.66,32.69,1026.36,0.0,5641.8,road_electric,2788.8,4.513,cotton_fabric,4479.25,8.0,0.021,462.668,0.0,35834.0369,264.3267,37161.5756
1019,SYNTHETIC,2,Electronics Assembly,South Africa,ZAF,0.89,10.4,652.45,0.0,6711.2,sea_bulk,3070.0,5.369,aluminium,2817.6,8.24,0.012,521.6276,0.0,23217.0561,197.792,22704.8147
1807,SYNTHETIC,3,Chemical Processing,Vietnam,VNM,0.59,19.82,2747.23,55.54,9826.6,sea_container,1747.6,7.861,chemicals_general,12282.86,2.2,0.016,1310.5651,149.3927,27022.3009,219.8126,30319.7336
1009,SYNTHETIC,2,Food Processing,France,FRA,0.056,24.11,1905.45,0.0,5668.7,road_diesel,11561.3,4.535,cardboard,8759.46,0.89,0.1033,90.1674,0.0,7795.9163,5416.0295,13407.9303
1527,SYNTHETIC,3,Packaging Materials,Germany,DEU,0.385,41.61,1952.05,0.0,4734.5,inland_waterway,3367.0,3.788,plastic_pet,6740.68,3.1,0.031,455.1022,0.0,20896.0966,395.3392,22402.4089
1657,SYNTHETIC,3,Mining & Raw Materials,China,CHN,0.581,6.0,8646.72,0.0,7346.5,sea_bulk,2616.2,5.877,concrete,11630.81,0.13,0.012,4732.7051,0.0,1512.005,184.5106,6437.1917
342,SYNTHETIC,1,Mining & Raw Materials,Mexico,MEX,0.42,4.57,5690.36,,7278.4,rail_freight,6704.3,5.823,steel,11215.09,1.85,0.028,2286.022,907.1325,20747.9165,1093.0458,25973.9901
271,SYNTHETIC,1,Semiconductor Fabrication,Australia,AUS,0.66,40.69,10135.46,0.0,6671.9,air_freight,3314.8,5.337,copper,6579.16,3.17,0.602,4049.7749,0.0,20855.9374,10651.0737,35243.2105
1897,SYNTHETIC,3,Steel & Metals,China,CHN,0.581,40.39,4610.17,812.61,4914.5,sea_bulk,1355.8,3.932,steel,5154.58,1.85,0.012,1633.9309,2185.9152,9535.9682,63.9658,13484.1287
340,SYNTHETIC,1,Pharmaceutical Manufacturing,South Africa,ZAF,0.89,28.34,2606.07,0.0,6588.6,sea_bulk,5398.1,5.271,chemicals_general,3406.62,2.2,0.012,1676.8488,0.0,7494.5605,341.4332,9069.4727
491,SYNTHETIC,1,Mining & Raw Materials,China,CHN,0.581,,5249.71,,3924.2,road_diesel,613.4,3.139,steel,6600.7,1.85,0.1033,2637.5554,0.0,12211.294,198.9356,15592.4884
1620,SYNTHETIC,3,Agricultural Commodities,France,FRA,0.056,14.48,324.22,0.0,5467.7,road_electric,400.9,4.374,wood_timber,2315.29,0.46,0.021,16.4665,0.0,1065.0334,36.8294,1122.9511
