record_id,source_type,supplier_tier,industry_sector,country,country_iso3,grid_emission_factor,renewable_energy_pct,energy_kwh_monthly,fuel_litres_monthly,production_qty_units,transport_mode,distance_km,shipment_weight_t,material_type,material_qty_kg,material_ef_kgco2e_kg,transport_ef_kgco2e_tonne_km,energy_co2e_kg,fuel_co2e_kg,material_co2e_kg,transport_co2e_kg,co2e_kg
1269,SYNTHETIC,2,Plastics Manufacturing,United Kingdom,GBR,0.207,49.63,1270.98,2143.08,3739.2,road_electric,2247.1,2.991,plastic_pp,5041.74,1.65,0.021,145.1359,5764.8982,8318.8704,141.158,13942.6964
1903,SYNTHETIC,3,Automotive Manufacturing,Saudi Arabia,SAU,0.74,15.12,2067.5,1608.57,1322.0,road_electric,2136.8,1.058,rubber,1913.18,3.85,0.021,1304.804,4327.0501,7365.755,47.4562,13091.9376
89,SYNTHETIC,1,Electronics Assembly,Turkey,TUR,0.445,,921.51,0.0,5462.1,inland_waterway,132.0,4.37,copper,3235.35,3.17,0.031,392.5053,0.0,10256.0565,17.8791,11485.6507
42,SYNTHETIC,1,Agricultural Commodities,Saudi Arabia,SAU,0.74,36.81,434.55,1096.48,5806.8,rail_freight,1174.5,4.645,cotton_fabric,8112.53,8.0,0.028,206.3876,2949.5263,64900.2218,152.7687,68390.7623
1802,SYNTHETIC,3,Renewable Energy Components,France,FRA,0.056,30.7,2221.74,,6557.2,sea_bulk,298.4,5.246,copper,7136.79,3.17,0.012,99.8602,0.0,22623.6086,18.7814,22228.6944
1934,SYNTHETIC,3,Chemical Processing,Vietnam,VNM,0.59,30.61,4950.31,0.0,4064.6,sea_bulk,1645.7,3.252,plastic_pp,7007.53,1.65,0.012,2057.0832,0.0,11562.4212,64.2151,12999.1631
132,SYNTHETIC,1,Construction Materials,South Africa,ZAF,0.89,21.88,1819.37,0.0,7967.6,air_freight,2633.4,6.374,concrete,14759.54,0.13,0.602,1272.9543,0.0,1918.74,10104.7566,13417.1702
1002,SYNTHETIC,2,Packaging Materials,Saudi Arabia,SAU,0.74,12.99,1465.33,0.0,3019.0,road_diesel,864.3,2.415,cardboard,5387.9,0.89,0.1033,947.2864,0.0,4795.2316,215.6323,6181.8045
1158,SYNTHETIC,2,Plastics Manufacturing,China,CHN,0.581,10.44,1449.99,19.03,6521.5,rail_freight,1086.5,5.217,plastic_pet,5594.19,3.1,0.028,757.5611,51.181,17341.9967,158.7173,18159.157
1095,SYNTHETIC,2,Steel & Metals,India,IND,0.7082,20.96,4532.45,254.55,10700.7,rail_freight,302.7,8.561,steel,10381.34,1.85,0.028,2556.1594,684.7322,19205.4701,72.5646,22292.0852
1855,SYNTHETIC,3,Electronics Assembly,United States,USA,0.386,32.98,610.52,0.0,5003.8,air_freight,869.5,4.003,aluminium,5495.84,8.24,0.602,161.9612,0.0,45285.6846,2095.2245,47472.8073
1345,SYNTHETIC,2,Textiles & Apparel,China,CHN,0.581,18.95,922.93,0.0,6167.7,sea_container,561.2,4.934,plastic_pet,11370.55,3.1,0.016,438.1164,0.0,35248.6928,44.3087,35358.6208
1499,SYNTHETIC,3,Automotive Manufacturing,Australia,AUS,0.66,43.94,1976.72,315.22,2636.3,road_diesel,5126.8,2.109,aluminium,3806.76,8.24,0.1033,748.6999,847.9543,31367.72,1116.9545,33933.5985
165,SYNTHETIC,1,Electronics Assembly,India,IND,0.7082,27.03,907.66,0.0,9498.2,sea_container,342.7,7.599,aluminium,15472.56,8.24,0.016,473.9723,0.0,127493.9057,41.663,130147.8923
725,SYNTHETIC,2,Agricultural Commodities,China,CHN,0.581,12.38,552.81,0.0,5444.4,rail_freight,4829.4,4.356,cotton_fabric,5923.72,8.0,0.028,282.8024,0.0,47389.7669,588.9773,47550.611
291,SYNTHETIC,1,Semiconductor Fabrication,Turkey,TUR,0.445,16.92,5622.31,0.0,850.6,sea_bulk,4408.7,0.68,aluminium,570.77,8.24,0.012,2097.7219,0.0,4703.1803,36.0012,6699.8774
1209,SYNTHETIC,2,Renewable Energy Components,Saudi Arabia,SAU,0.74,47.48,1669.08,0.0,2154.4,air_freight,1640.0,1.724,copper,2752.56,3.17,0.602,664.4915,0.0,8725.6036,1701.5355,10662.853
1589,SYNTHETIC,3,Agricultural Commodities,India,IND,0.7082,5.62,50.0,0.0,5809.1,air_freight,2551.4,4.647,wood_timber,6362.89,0.46,0.602,33.4767,0.0,2926.9282,7137.8325,9492.3472
1897,SYNTHETIC,3,Steel & Metals,China,CHN,0.581,40.39,4610.17,812.61,4914.5,sea_bulk,1355.8,3.932,steel,5154.58,1.85,0.012,1633.9309,2185.9152,9535.9682,63.9658,13484.1287
1642,SYNTHETIC,3,Pharmaceutical Manufacturing,United States,USA,0.386,2.86,4918.39,0.0,5638.3,air_freight,986.9,4.511,chemicals_general,8320.37,2.2,0.602,1847.0248,0.0,18304.8188,2679.7571,22458.393
1362,SYNTHETIC,2,Pharmaceutical Manufacturing,South Africa,ZAF,0.89,9.59,3199.26,0.0,4746.6,road_diesel,69.7,3.797,plastic_pet,6191.85,3.1,0.1033,2580.3803,0.0,19194.7258,27.3308,21185.4871
779,SYNTHETIC,2,Semiconductor Fabrication,Saudi Arabia,SAU,0.74,33.68,6732.74,0.0,2627.6,road_diesel,,2.102,copper,682.7,3.17,0.1033,3349.4181,0.0,2164.1639,314.8808,6120.9703
840,SYNTHETIC,2,Food Processing,Japan,JPN,0.47,10.43,1296.72,0.0,10681.3,road_diesel,7180.6,8.545,plastic_pet,14105.38,3.1,0.1033,548.5887,0.0,43726.6842,6338.3656,50201.5346
349,SYNTHETIC,1,Chemical Processing,United Kingdom,GBR,0.207,44.91,4704.56,432.57,4143.6,sea_bulk,6971.1,3.315,glass,5414.35,0.85,0.012,578.7483,1163.614,4602.197,277.3009,6441.6778
1945,SYNTHETIC,3,Plastics Manufacturing,Germany,DEU,0.385,23.71,2035.54,0.0,4194.8,rail_freight,677.1,3.356,chemicals_general,5170.81,2.2,0.028,607.4909,0.0,11375.7834,63.6225,12189.4876
572,SYNTHETIC,1,Electronics Assembly,Brazil,BRA,0.08,17.86,904.3,0.0,3232.7,rail_freight,843.2,2.586,copper,3656.45,3.17,0.028,62.6519,0.0,11590.935,61.0561,11236.6663
918,SYNTHETIC,2,Food Processing,Mexico,MEX,0.42,51.86,819.72,0.0,470.0,inland_waterway,1829.1,0.376,plastic_pet,100.0,3.1,0.031,174.2405,0.0,310.0,21.3217,503.4846
977,SYNTHETIC,2,Textiles & Apparel,Germany,DEU,0.385,21.93,541.39,0.0,4198.0,inland_waterway,7732.7,3.358,cotton_fabric,3889.32,8.0,0.031,165.0993,0.0,31114.5464,805.0596,32075.8893
1914,SYNTHETIC,3,Construction Materials,South Africa,ZAF,0.89,39.22,4115.79,0.0,3425.4,inland_waterway,7852.9,2.74,wood_timber,3772.45,0.46,0.031,2258.5753,0.0,1735.3281,667.1147,4603.5568
1469,SYNTHETIC,3,Chemical Processing,Vietnam,VNM,0.59,,5213.42,386.96,5180.9,road_electric,50.0,4.145,glass,1918.41,0.85,0.021,2032.1184,1040.9224,1630.6483,4.3519,4836.0251
1592,SYNTHETIC,3,Renewable Energy Components,United States,USA,0.386,18.65,3741.58,0.0,2292.9,road_diesel,50.0,1.834,lithium_battery,3273.15,75.0,0.1033,1188.9124,0.0,245486.5502,9.4743,254196.8407
1318,SYNTHETIC,2,Packaging Materials,Australia,AUS,0.66,38.4,1146.41,0.0,5840.7,air_freight,2960.6,4.673,plastic_pet,8345.99,3.1,0.602,474.8803,0.0,25872.5645,8327.7225,33407.9534
1845,SYNTHETIC,3,Plastics Manufacturing,Saudi Arabia,SAU,0.74,42.38,1633.71,273.65,5180.2,inland_waterway,166.7,4.144,chemicals_general,5224.37,2.2,0.031,710.4756,736.118,11493.6149,21.4183,11879.1821
137,SYNTHETIC,1,Mining & Raw Materials,Turkey,TUR,0.445,31.01,6205.75,2094.22,4368.3,rail_freight,1663.2,3.495,chemicals_general,3924.53,2.2,0.028,1943.6498,5633.4392,8633.9656,162.7441,16235.9272
459,SYNTHETIC,1,Mining & Raw Materials,United Kingdom,GBR,0.207,11.91,4457.58,1486.29,4802.3,sea_container,101.9,3.842,steel,4762.25,1.85,0.016,823.4074,3998.1092,8810.1698,6.2609,12991.2014
376,SYNTHETIC,1,Construction Materials,Japan,JPN,0.47,8.25,2920.87,0.0,7925.5,sea_container,1806.2,6.34,wood_timber,9762.94,0.46,0.016,1264.4062,0.0,4490.9511,183.2366,6037.3035
1343,SYNTHETIC,2,Steel & Metals,Mexico,MEX,0.42,41.61,8698.89,575.56,4345.5,rail_freight,3354.9,3.476,steel,3861.12,1.85,0.028,2205.846,1548.2515,7143.0793,326.5623,11562.3229
334,SYNTHETIC,1,Textiles & Apparel,Brazil,BRA,0.08,16.03,610.98,0.0,3959.5,inland_waterway,3473.4,3.168,cotton_fabric,4038.68,8.0,0.031,43.0012,0.0,32309.4712,341.0781,33926.5707
1160,SYNTHETIC,2,Agricultural Commodities,South Africa,ZAF,0.89,20.8,521.36,2294.06,668.8,inland_waterway,1322.4,0.535,cotton_fabric,390.16,8.0,0.031,369.6423,6171.0107,3121.2999,21.9321,9711.0102
1761,SYNTHETIC,3,Chemical Processing,Vietnam,VNM,0.59,18.27,4313.93,1193.83,11362.6,road_electric,536.2,9.09,glass,19036.77,0.85,0.021,2095.9105,3211.4072,16181.2524,102.3558,21092.8492
1458,SYNTHETIC,3,Steel & Metals,China,CHN,0.581,29.34,434.08,315.65,4835.7,air_freight,2592.9,3.869,aluminium,5634.24,8.24,0.602,180.7526,849.093,46426.1751,6038.4072,54136.0079
817,SYNTHETIC,2,Mining & Raw Materials,Japan,JPN,0.47,40.45,5664.34,581.75,6450.2,road_electric,104.1,5.16,steel,8239.33,1.85,0.021,1631.293,1564.9178,15242.7607,11.2806,19175.2724
1115,SYNTHETIC,2,Semiconductor Fabrication,Australia,AUS,0.66,48.17,4015.01,0.0,6070.8,road_electric,3714.0,4.857,chemicals_general,8728.41,2.2,0.021,1412.0649,0.0,19202.4914,378.7935,20646.3358
1006,SYNTHETIC,2,Steel & Metals,France,FRA,0.056,55.06,8383.86,296.67,4310.4,road_diesel,7163.9,3.448,aluminium,4650.49,8.24,0.1033,303.3178,798.0294,38320.0023,2551.8639,42628.7497
1857,SYNTHETIC,3,Construction Materials,Brazil,BRA,0.08,53.73,2741.67,1618.92,5697.2,road_diesel,,4.558,concrete,7304.19,0.13,0.1033,130.948,4354.8959,949.5453,115.1682,5350.4817
1955,SYNTHETIC,3,Electronics Assembly,United States,USA,0.386,27.77,886.99,0.0,6378.5,road_electric,1244.1,5.103,copper,7324.8,3.17,0.021,252.2111,0.0,23219.6242,133.3121,22063.6513
1851,SYNTHETIC,3,Agricultural Commodities,United Kingdom,GBR,0.207,34.05,606.6,,2506.8,road_diesel,2350.2,2.005,wood_timber,2840.54,0.46,0.1033,86.9438,6141.6127,1306.6469,486.8724,8182.8979
911,SYNTHETIC,2,Logistics & Freight,Germany,DEU,0.385,23.9,444.28,386.08,3849.2,road_diesel,2223.6,3.079,cardboard,5100.06,0.89,0.1033,132.2929,1038.5582,4539.0536,707.3373,6235.4811
1930,SYNTHETIC,3,Textiles & Apparel,United States,USA,0.386,20.75,942.85,0.0,4983.5,air_freight,62.9,3.987,plastic_pet,4944.84,3.1,0.602,292.3201,0.0,15328.9905,150.891,16544.356
1126,SYNTHETIC,2,Food Processing,Vietnam,VNM,0.59,31.94,981.12,0.0,2144.7,rail_freight,793.9,1.716,plastic_pet,1500.14,3.1,0.028,400.2567,0.0,4650.4209,38.1414,5027.7341
329,SYNTHETIC,1,Textiles & Apparel,Vietnam,VNM,0.59,,1154.41,0.0,2244.3,inland_waterway,718.1,1.795,cotton_fabric,3059.93,8.0,0.031,404.3639,0.0,24479.4683,39.968,24693.6476
1248,SYNTHETIC,2,Packaging Materials,Turkey,TUR,0.445,19.4,1079.88,0.0,966.7,inland_waterway,88.4,0.773,plastic_pet,1153.05,3.1,0.031,391.4942,0.0,3574.4542,2.1192,3684.7698
319,SYNTHETIC,1,Textiles & Apparel,Saudi Arabia,SAU,0.74,22.13,972.43,0.0,5721.6,sea_bulk,161.1,4.577,cotton_fabric,9595.17,8.0,0.012,564.6355,0.0,76761.3898,8.8469,77056.203
1690,SYNTHETIC,3,Food Processing,South Korea,KOR,0.435,43.58,1677.51,0.0,6857.3,road_diesel,13261.5,5.486,plastic_pet,4787.37,3.1,0.1033,426.3234,0.0,14840.8434,7515.0519,23133.2986
1359,SYNTHETIC,2,Mining & Raw Materials,Vietnam,VNM,0.59,59.75,8940.87,21.64,11450.7,road_diesel,1567.8,9.161,chemicals_general,16791.76,2.2,0.1033,2230.1688,58.2243,36941.8745,1483.5891,42029.5198
1733,SYNTHETIC,3,Renewable Energy Components,Brazil,BRA,0.08,24.91,1860.4,0.0,6166.0,rail_freight,397.1,4.933,lithium_battery,2567.07,75.0,0.028,121.0273,0.0,192530.4103,54.8497,198191.8563
168,SYNTHETIC,1,Logistics & Freight,France,FRA,0.056,35.63,385.84,1035.64,1757.9,road_diesel,4256.4,1.406,plastic_pp,2049.11,1.65,0.1033,16.6577,2785.8799,3381.0262,618.35,6808.1332
13,SYNTHETIC,1,Electronics Assembly,India,IND,0.7082,20.77,785.11,0.0,5643.9,road_electric,838.1,4.515,plastic_pet,2440.93,3.1,0.021,443.7765,0.0,7566.8782,79.4685,8083.6883
1927,SYNTHETIC,3,Pharmaceutical Manufacturing,Turkey,TUR,0.445,3.0,3660.85,0.0,8441.3,road_diesel,1613.2,6.753,glass,6869.89,0.85,0.1033,1582.4767,0.0,5839.4031,1125.3497,8396.0674
172,SYNTHETIC,1,Steel & Metals,Vietnam,VNM,0.59,43.57,7444.76,4487.0,2234.2,sea_bulk,1148.4,1.787,steel,2347.88,1.85,0.012,2543.4211,12070.0219,4343.5734,24.6313,19965.0664
650,SYNTHETIC,2,Packaging Materials,South Africa,ZAF,0.89,20.21,997.23,0.0,6271.6,road_diesel,6794.8,5.017,glass,7645.95,0.85,0.1033,712.2098,0.0,6499.0582,3521.655,10547.2643
1062,SYNTHETIC,2,Electronics Assembly,Saudi Arabia,SAU,0.74,38.8,532.0,0.0,3813.8,inland_waterway,4567.8,3.051,aluminium,6683.15,8.24,0.031,245.0698,0.0,55069.1176,432.0266,55804.9853
261,SYNTHETIC,1,Semiconductor Fabrication,United States,USA,0.386,57.31,7982.41,0.0,5081.4,inland_waterway,7512.4,4.065,chemicals_general,7492.72,2.2,0.031,1406.8338,0.0,16483.9859,946.7097,17967.0956
1367,SYNTHETIC,2,Food Processing,France,FRA,0.056,0.81,813.61,0.0,5103.0,inland_waterway,714.4,4.082,cardboard,4465.83,0.89,0.031,45.3241,0.0,3974.5866,90.4078,4253.1779
1549,SYNTHETIC,3,Electronics Assembly,France,FRA,0.056,22.36,682.28,0.0,4638.3,sea_container,1201.1,3.711,chemicals_general,8567.52,2.2,0.016,32.7158,0.0,18848.5433,71.31,18983.9591
902,SYNTHETIC,2,Chemical Processing,South Korea,KOR,0.435,5.0,5255.57,277.82,264.0,sea_container,1592.4,0.211,plastic_pp,112.44,1.65,0.016,2177.0158,747.3378,185.522,5.3821,3063.9345
673,SYNTHETIC,2,Logistics & Freight,United States,USA,0.386,39.07,441.24,5453.38,7453.8,inland_waterway,637.9,5.963,cardboard,4535.58,0.89,0.031,107.2286,14669.596,4036.6627,117.9188,19881.1564
259,SYNTHETIC,1,Plastics Manufacturing,Mexico,MEX,0.42,30.55,1620.83,0.0,3783.6,rail_freight,1268.1,3.027,chemicals_general,3560.26,2.2,0.028,482.6878,0.0,7832.5666,107.4705,8083.0918
845,SYNTHETIC,2,Mining & Raw Materials,South Africa,ZAF,0.89,,7669.21,1147.52,227.0,air_freight,150.2,0.182,chemicals_general,285.63,2.2,0.602,6016.6934,3086.8377,628.3925,16.4169,9857.8458
868,SYNTHETIC,2,Plastics Manufacturing,Australia,AUS,0.66,37.28,1388.57,962.41,6656.3,road_diesel,275.6,5.325,chemicals_general,8975.17,2.2,0.1033,585.1656,2588.8923,19745.3655,151.5876,22909.5449
1800,SYNTHETIC,3,Mining & Raw Materials,South Africa,ZAF,0.89,37.79,3744.96,428.2,10243.9,sea_container,83.5,8.195,copper,15397.57,3.17,0.016,2101.7899,1151.8566,48810.2818,10.9535,51443.2996
139,SYNTHETIC,1,Agricultural Commodities,Japan,JPN,0.47,25.71,644.46,90.42,9616.6,road_electric,,7.693,cotton_fabric,5412.23,8.0,0.021,228.3201,243.2425,43297.8207,1330.7813,45696.129
894,SYNTHETIC,2,Packaging Materials,Turkey,TUR,0.445,,1772.35,0.0,7440.9,rail_freight,2847.2,5.953,glass,9801.35,0.85,0.028,377.4908,0.0,8331.148,474.5567,9034.9857
1838,SYNTHETIC,3,Renewable Energy Components,Germany,DEU,0.385,28.77,2152.28,0.0,6939.7,road_electric,107.3,5.552,lithium_battery,11724.24,75.0,0.021,602.5989,0.0,879318.0897,12.5118,957827.4764
550,SYNTHETIC,1,Packaging Materials,India,IND,0.7082,34.3,1522.94,0.0,5750.1,sea_bulk,1086.7,4.6,glass,6330.33,0.85,0.012,719.0423,0.0,5380.777,59.9875,5986.1552
320,SYNTHETIC,1,Food Processing,Germany,DEU,0.385,20.32,901.37,0.0,4485.4,inland_waterway,781.9,3.588,cardboard,5065.26,0.89,0.031,280.184,0.0,4508.085,86.9713,4648.7437
1527,SYNTHETIC,3,Packaging Materials,Germany,DEU,0.385,41.61,1952.05,0.0,4734.5,inland_waterway,3367.0,3.788,plastic_pet,6740.68,3.1,0.031,455.1022,0.0,20896.0966,395.3392,22402.4089
1806,SYNTHETIC,3,Electronics Assembly,United Kingdom,GBR,0.207,7.41,793.61,0.0,2005.8,road_diesel,451.5,1.605,plastic_pet,3555.86,3.1,0.1033,153.2798,0.0,11023.1646,74.842,11715.5938
1178,SYNTHETIC,2,Semiconductor Fabrication,Japan,JPN,0.47,27.48,13969.52,0.0,6066.6,sea_bulk,4396.0,4.853,copper,12258.43,3.17,0.012,4838.2503,0.0,38859.23,256.0217,42829.5651
559,SYNTHETIC,1,Logistics & Freight,United States,USA,0.386,12.05,641.43,2020.98,3070.6,road_diesel,7384.4,2.456,cardboard,2833.14,0.89,0.1033,219.3019,5436.4457,2521.495,1873.8038,10127.7383
140,SYNTHETIC,1,Food Processing,France,FRA,0.056,48.24,1255.69,0.0,6179.9,inland_waterway,5389.9,4.944,cardboard,10397.45,0.89,0.031,48.5112,0.0,9253.7292,826.0596,10244.9694
1735,SYNTHETIC,3,Food Processing,France,FRA,0.056,8.14,566.25,0.0,6986.6,rail_freight,8416.3,5.589,cardboard,3498.7,0.89,0.028,30.0508,0.0,3113.845,1317.1554,4686.6569
532,SYNTHETIC,1,Packaging Materials,South Korea,KOR,0.435,16.14,842.91,0.0,4023.2,rail_freight,1558.8,3.219,plastic_pet,4772.2,3.1,0.028,310.2228,0.0,14793.8294,140.4735,15373.4572
225,SYNTHETIC,1,Textiles & Apparel,South Korea,KOR,0.435,15.05,815.63,0.0,9895.9,inland_waterway,100.6,7.917,plastic_pet,6824.86,3.1,0.031,303.846,0.0,21157.0526,24.7008,23190.0584
724,SYNTHETIC,2,Semiconductor Fabrication,Germany,DEU,0.385,45.1,5468.19,0.0,3771.1,rail_freight,1858.1,3.017,chemicals_general,3745.68,2.2,0.028,1205.1182,0.0,8240.5019,156.9615,9780.911
787,SYNTHETIC,2,Logistics & Freight,United Kingdom,GBR,0.207,18.62,393.17,1120.85,100.0,rail_freight,5019.7,0.08,cardboard,100.0,0.89,0.028,67.6953,3015.0973,89.0,11.2441,3056.7643
1718,SYNTHETIC,3,Steel & Metals,India,IND,0.7082,35.34,2051.98,504.38,4437.7,road_electric,1401.7,3.55,aluminium,4137.46,8.24,0.021,954.1318,1356.7701,34092.6635,104.4991,37105.157
1008,SYNTHETIC,2,Construction Materials,France,FRA,0.056,6.45,3124.17,646.87,6918.3,rail_freight,2292.1,5.535,glass,8739.8,0.85,0.028,167.7044,1740.0775,7428.8262,355.2039,9703.0959
410,SYNTHETIC,1,Agricultural Commodities,Mexico,MEX,0.42,24.62,233.04,709.37,6306.4,road_electric,,5.045,cardboard,12411.93,0.89,0.021,74.9306,1908.2034,11046.6192,22.539,12573.4447
326,SYNTHETIC,1,Semiconductor Fabrication,Saudi Arabia,SAU,0.74,9.05,8250.4,0.0,4391.5,air_freight,1681.5,3.513,aluminium,8614.68,8.24,0.602,5567.4465,0.0,70985.0036,3556.3596,84016.4187
1766,SYNTHETIC,3,Semiconductor Fabrication,Mexico,MEX,0.42,,6499.65,0.0,6378.2,road_diesel,1342.9,5.103,copper,10417.89,3.17,0.1033,1511.3008,0.0,33024.7123,707.852,36642.6659
300,SYNTHETIC,1,Packaging Materials,Germany,DEU,0.385,47.67,1079.98,0.0,8575.4,sea_container,1226.8,6.86,plastic_pet,10072.57,3.1,0.016,227.8864,0.0,31224.96,134.6649,31326.2489
1263,SYNTHETIC,2,Automotive Manufacturing,India,IND,0.7082,15.85,1847.19,0.0,8638.5,sea_container,3906.6,6.911,aluminium,9721.52,8.24,0.016,1106.672,0.0,80105.3128,431.9603,86961.8876
1946,SYNTHETIC,3,Agricultural Commodities,South Africa,ZAF,0.89,,360.91,,5556.2,rail_freight,3551.7,4.445,cotton_fabric,8055.56,8.0,0.028,226.5623,0.0,64444.4873,442.033,65069.4559
26,SYNTHETIC,1,Packaging Materials,China,CHN,0.581,47.35,1748.77,0.0,5059.8,air_freight,2624.3,4.048,plastic_pet,8980.91,3.1,0.602,551.5056,0.0,27840.8106,6394.9251,34794.8663
1859,SYNTHETIC,3,Logistics & Freight,Mexico,MEX,0.42,64.33,350.52,533.72,3668.0,road_diesel,714.9,2.934,plastic_pp,4818.29,1.65,0.1033,57.0271,1435.7003,7950.1772,216.7124,9811.9142
715,SYNTHETIC,2,Food Processing,India,IND,0.7082,14.67,1602.64,0.0,764.4,sea_bulk,1782.1,0.611,glass,743.05,0.85,0.012,973.2426,0.0,631.5927,13.0771,1600.5444
1010,SYNTHETIC,2,Agricultural Commodities,France,FRA,0.056,10.85,703.28,109.78,9044.3,road_diesel,770.3,7.235,wood_timber,6348.91,0.46,0.1033,36.6366,295.3181,2920.4978,575.7583,3772.3177
194,SYNTHETIC,1,Pharmaceutical Manufacturing,Japan,JPN,0.47,11.99,3780.63,0.0,9519.7,road_electric,4309.8,7.616,glass,10267.32,0.85,0.021,1572.8653,0.0,8727.2245,689.2753,10344.7477
441,SYNTHETIC,1,Electronics Assembly,Brazil,BRA,0.08,48.43,898.73,0.0,3688.3,rail_freight,64.2,2.951,copper,6338.14,3.17,0.028,45.7831,0.0,20091.9144,5.3032,19473.9568
574,SYNTHETIC,1,Steel & Metals,United States,USA,0.386,18.18,6988.36,0.0,5107.0,road_electric,2799.2,4.086,aluminium,7490.28,8.24,0.021,2232.4836,0.0,61719.9439,240.1587,64072.002
947,SYNTHETIC,2,Automotive Manufacturing,Germany,DEU,0.385,21.63,2668.9,283.11,11149.7,road_electric,1412.9,8.92,aluminium,17960.11,8.24,0.021,816.8471,761.5525,147991.298,264.6585,146998.7964
998,SYNTHETIC,2,Chemical Processing,Brazil,BRA,0.08,20.86,4833.02,27.18,7052.5,inland_waterway,238.8,5.642,glass,9366.19,0.85,0.031,326.1516,73.1113,7961.2615,41.7589,8367.4133
504,SYNTHETIC,1,Agricultural Commodities,South Korea,KOR,0.435,28.17,574.97,32.61,8302.7,sea_container,1124.7,6.642,wood_timber,12775.73,0.46,0.016,182.8982,87.7323,5876.8372,119.5256,6368.6893
606,SYNTHETIC,2,Construction Materials,Mexico,MEX,0.42,50.07,2647.16,460.69,2946.3,air_freight,3699.0,2.357,glass,2641.09,0.85,0.602,581.603,1239.2608,2244.9239,5248.573,9040.8703
1717,SYNTHETIC,3,Construction Materials,South Africa,ZAF,0.89,18.48,2998.79,1482.14,4984.0,sea_bulk,5713.6,3.987,concrete,7389.69,0.13,0.012,2186.7976,3986.9668,960.6599,273.3738,7271.3578
1164,SYNTHETIC,2,Steel & Metals,Japan,JPN,0.47,45.24,5939.81,70.15,2460.6,air_freight,7679.2,1.968,copper,1695.75,3.17,0.602,1582.4348,188.7006,5375.5311,9099.9637,15718.6854
1787,SYNTHETIC,3,Mining & Raw Materials,South Korea,KOR,0.435,11.04,6843.3,358.39,7281.9,sea_bulk,1972.9,5.825,steel,11362.03,1.85,0.012,2663.3744,964.08,21019.753,137.9189,25673.0398
847,SYNTHETIC,2,Semiconductor Fabrication,France,FRA,0.056,70.66,17191.0,0.0,4137.2,road_electric,,3.31,chemicals_general,5858.37,2.2,0.021,525.3974,0.0,12888.4174,284.5802,13855.1126
4,SYNTHETIC,1,Food Processing,China,CHN,0.581,12.52,1135.3,0.0,2446.1,inland_waterway,6001.1,1.957,cardboard,2413.2,0.89,0.031,579.8733,0.0,2147.7444,364.0467,3091.1517
1287,SYNTHETIC,2,Steel & Metals,Australia,AUS,0.66,16.6,8831.49,0.0,8415.5,air_freight,2753.6,6.732,copper,13535.48,3.17,0.602,4890.6615,0.0,42907.4748,11160.1071,62266.0461
1223,SYNTHETIC,2,Logistics & Freight,Brazil,BRA,0.08,29.03,311.47,408.18,6576.4,road_diesel,238.2,5.261,plastic_pp,9438.81,1.65,0.1033,19.4919,1098.0005,15574.0304,129.4804,16464.4945
468,SYNTHETIC,1,Textiles & Apparel,China,CHN,0.581,22.34,1075.22,0.0,5417.6,inland_waterway,805.9,4.334,plastic_pet,7711.73,3.1,0.031,489.9739,0.0,23906.3574,108.2796,24376.5862
322,SYNTHETIC,1,Electronics Assembly,South Africa,ZAF,0.89,,769.98,0.0,204.8,inland_waterway,368.8,0.164,chemicals_general,356.43,2.2,0.031,561.9572,0.0,784.1523,1.8726,1359.3936
6,SYNTHETIC,1,Food Processing,China,CHN,0.581,27.33,1622.85,0.0,3848.4,air_freight,379.7,3.079,cardboard,5147.04,0.89,0.602,694.039,0.0,4580.8624,703.8166,5662.4964
223,SYNTHETIC,1,Automotive Manufacturing,Saudi Arabia,SAU,0.74,42.86,2936.63,288.01,4452.1,sea_bulk,148.4,3.562,aluminium,3939.61,8.24,0.012,1266.9889,774.7495,32462.4028,6.3444,33867.713
1375,SYNTHETIC,2,Construction Materials,South Korea,KOR,0.435,14.18,3389.57,1007.96,860.2,inland_waterway,15396.4,0.688,glass,1145.4,0.85,0.031,1274.9865,2711.4066,973.5911,328.4499,5449.8685
548,SYNTHETIC,1,Logistics & Freight,France,FRA,0.056,32.65,472.93,641.86,3698.5,air_freight,1102.3,2.959,cardboard,1554.31,0.89,0.602,20.9259,1726.5931,1383.3319,1963.4433,5171.7816
229,SYNTHETIC,1,Mining & Raw Materials,South Africa,ZAF,0.89,26.85,5144.79,0.0,8729.8,rail_freight,4809.7,6.984,steel,9947.52,1.85,0.028,3377.0966,0.0,18402.9209,940.5288,23515.1788
40,SYNTHETIC,1,Chemical Processing,United Kingdom,GBR,0.207,23.89,4744.59,1380.15,3916.7,inland_waterway,221.6,3.133,chemicals_general,3962.12,2.2,0.031,770.2046,3712.6,8716.6545,21.5285,13313.0254
543,SYNTHETIC,1,Agricultural Commodities,Vietnam,VNM,0.59,26.99,566.98,1535.41,2284.7,road_electric,4847.5,1.828,cardboard,1986.29,0.89,0.021,247.2876,4130.2518,1767.7987,186.061,6442.455
243,SYNTHETIC,1,Packaging Materials,Turkey,TUR,0.445,53.94,1196.74,0.0,4476.4,road_diesel,,3.581,plastic_pet,5107.03,3.1,0.1033,258.1932,0.0,15831.8074,1349.4533,18085.6494
